valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,cluster_label
0.852,1950,0.392,['La Sonora Santanera'],0.431,174200,0.552,0,6SNp3lnfZdRaoaiSg6ZXX9,0.0,8,0.324,-11.707,1,Canela Pura,37,1950,0.0449,150.666,11
0.693,1985,0.0165,['Hombres G'],0.6890000000000001,247227,0.845,0,37TcCbtkvz2Vd4mfMTDlvY,0.113,6,0.171,-7.567,1,Dejad que las niñas se acerquen a mí,46,1985,0.0567,147.961,10
0.963,1939,0.943,['Lead Belly'],0.5720000000000001,48640,0.199,0,65IKj4p53ZwHpmUzGy35bD,0.0,9,0.193,-14.951,1,Bring Me Li'l Water Silvy,11,1939-09-03,0.0695,200.486,0
0.5660000000000001,1971,0.838,['Allman Brothers Band'],0.512,175440,0.5579999999999999,0,0EegzQ3DDZZmYdyIu1cDaH,0.357,7,0.0819999999999999,-10.322,1,"Midnight Rider - Live At The Final Fillmore East Concert, 1971",26,1971-07-01,0.0282,96.035,16
0.0768,1946,0.994,"['Frédéric Chopin', 'Arthur Rubinstein']",0.252,231173,0.0897,0,5h4u8gkkhdKy4zgB6tkBtv,0.919,4,0.158,-24.227,1,"Mazurkas, Op. 59: No. 1 in A Minor",4,1946,0.0412,69.425,17
0.267,1979,0.229,['America'],0.443,183827,0.337,0,0fqP1OK8UuiVK4WdsYCeY3,2.71e-05,9,0.359,-13.017,1,All My Life,57,1979-01-01,0.0259,86.54,16
0.0919,1960,0.94,['Mahalia Jackson'],0.318,205983,0.108,0,0vHPcpaQjDR1VtXGK7WWly,0.0,7,0.0993,-11.887,1,I See God,14,1960,0.0347,125.032,3
0.389,1992,0.0138,['Alice In Chains'],0.515,230733,0.928,0,1klrDyGRsCBPofZdqdaZp6,0.0,10,0.107,-6.392,0,God Smack,47,1992-09-29,0.0694,124.058,13
0.602,2004,0.344,['Marion Meadows'],0.74,256227,0.581,0,4F00pGa6rKvXx043AXvowT,0.013,9,0.118,-7.692,0,Suede,51,2004-01-01,0.0304,99.96,5
0.547,2003,0.0875,"['Citizen Cope', 'Robert Randolph']",0.598,231867,0.7859999999999999,0,52tjHPPO2jw6YOrL4pZepe,0.0,9,0.0945,-3.6010000000000004,0,Son's Gonna Rise (feat. Robert Randolph) - New Radio Mix,54,2003-03-24,0.0463,79.785,13
0.17,2016,0.281,['ZAYN'],0.52,202213,0.513,0,6lvsJDZ7336YmpBzcNGhbe,0.0,7,0.0976,-7.207999999999997,1,fOoL fOr YoU,71,2016-03-25,0.0256,77.903,16
0.187,2008,0.21,['Lady A'],0.561,280869,0.467,0,5aWBAE4ooTfG4WZ5cfnaHv,0.0,7,0.129,-5.745,1,All We'd Ever Need,43,2008-01-01,0.0257,129.986,12
0.263,1968,0.615,['Simon & Garfunkel'],0.5379999999999999,127227,0.083,0,6eSmBAZbJ238mRDTAem8Qf,0.0,10,0.464,-32.046,0,Voices of Old People,35,1968-04-03,0.779,60.025,7
0.7509999999999999,1968,0.0131,['Steppenwolf'],0.473,196333,0.37,0,5xEl2XajvImwakEfVx93gE,0.00293,7,0.296,-16.695,1,Faster Than The Speed Of Life,28,1968-10-01,0.033,145.715,11
0.341,1961,0.875,['Bill Evans Trio'],0.479,369627,0.262,0,10KWlMhOwUmgoqylfoSsP3,0.922,5,0.255,-18.977,0,"Gloria's Step - Live At The Village Vanguard, 1961 / Take 2",19,1961,0.0364,79.706,17
0.581,1970,0.369,['The Kinks'],0.417,219467,0.698,0,6Gqb6rovwC9LEDHzYM92AP,0.0102,2,0.127,-6.4270000000000005,1,Top of the Pops,33,1970-11-27,0.0979,114.722,1
0.0584,2017,0.288,['Kid Francescoli'],0.662,390639,0.657,0,24upABZ8A0sAepfu91sEYr,0.856,7,0.102,-10.002,1,Moon (And It Went Like),70,2017-03-03,0.0345,117.986,15
0.0391,2010,0.993,"['Claude Debussy', 'James Rhodes']",0.3670000000000001,357653,0.019,0,5VXqnaVDKEFazcDt57pcVY,0.914,1,0.0698,-28.121,1,Debussy : Suite bergamasque : III Clair de lune,57,2010-12-10,0.0542,169.44299999999996,17
0.227,1955,0.787,"['Les Paul', 'Mary Ford']",0.54,155693,0.281,0,42Lx2jPxMUD9ZXZgI3LAMh,0.0,10,0.191,-12.999,0,Lies,9,1955-04-04,0.0276,103.451,18
0.468,1995,0.00599,"['Raekwon', 'Ghostface Killah', 'Masta Killa']",0.473,320960,0.755,1,0qldEqAtjaDY4Gfl4h8oS7,1.76e-06,3,0.3670000000000001,-6.2810000000000015,0,Glaciers of Ice (feat. Ghostface Killah & Masta Killa),40,1995,0.364,199.943,4
0.2,1957,0.912,['Johnny Mathis'],0.142,176907,0.274,0,76wy0U0924684bULNoVt57,0.0159,2,0.0847,-13.442,1,What'll I Do,31,1957-11-11,0.0402,76.835,3
0.4970000000000001,2010,0.321,['Gyptian'],0.69,233253,0.621,0,0j55p8YRAPG8yajtNyjt6A,2.81e-05,8,0.0884,-3.583,1,Hold You - Hold Yuh,66,2010-07-16,0.06,66.858,16
0.17,1949,0.937,"['Friedrich von Flotow', 'Richard Tucker', 'Emil Cooper', 'Metropolitan Opera Orchestra']",0.241,178533,0.178,0,3FnLF1tWAAvzTUgYXaA2KM,0.0,5,0.466,-15.72,1,M'appari tutt'amor from Martha - Voice,6,1949,0.0364,106.171,3
0.632,1963,0.8759999999999999,['Bob Dylan'],0.557,77520,0.129,0,2aibjayGDNNXKPTIpqTnsD,0.404,9,0.158,-18.061,1,"Bound to Lose, Bound to Win - Witmark Demo - 1963",16,1963-01-04,0.0644,123.299,8
0.607,1973,0.496,['The Isley Brothers'],0.406,188213,0.706,0,2sNEDL2ZUx0l0l1pqkdbUu,0.000117,0,0.313,-8.595,1,"Summer Breeze, Pt. 1 - Single Version",32,1973-08-21,0.0449,76.041,1
0.234,1955,0.8690000000000001,['Erroll Garner'],0.472,304027,0.471,0,5ayygIzuzPcgOALoxFaSZv,0.89,11,0.701,-12.024,1,"Night and Day - Live at Sunset School, Carmel-by-the-Sea, CA, September 1955",20,1955-10-13,0.0453,141.464,9
0.662,1970,0.488,['Rodríguez'],0.541,156013,0.813,0,6inwNRiGXUCjuPdEvW0ygq,0.0,3,0.241,-3.846,1,Like Janis,48,1970-03-05,0.0645,107.972,1
0.378,1981,0.57,['Johnny Cash'],0.706,216040,0.381,0,7gNXxAvRBZxBhfv0HSUF2z,0.000978,5,0.36,-16.079,1,The Baron,37,1981-06-01,0.0922,94.156,16
0.0843,1927,0.0626,['Paul Bridgwater'],0.5920000000000001,387493,0.273,0,6tdZSytSJjP1hxkRBD8gVA,0.000638,0,0.108,-12.339,1,Cry Cry,0,1927,0.0359,114.054,3
0.15,2013,0.281,['Lana Del Rey'],0.328,236027,0.421,0,2GYuVcKxqhqPZJ7B6gHzTA,1.6800000000000002e-05,11,0.1,-8.853,0,Young And Beautiful,48,2013-01-01,0.0362,114.739,13
0.733,1940,0.609,['Эрнест Хемингуэй'],0.721,109397,0.0761,1,2Czv0G8KdqQYckvEiICDnr,0.0,1,0.293,-21.51,1,Часть 30.4 & Часть 31.1 - По ком звонит колокол,1,1940,0.95,122.754,7
0.139,1976,0.6509999999999999,['Boz Scaggs'],0.355,252440,0.45,0,26ItBw3OZ9s9d51rNWCYhh,0.0216,7,0.223,-8.307,1,We're All Alone,56,1976,0.0278,125.248,16
0.909,1982,0.00973,['Headpins'],0.723,249133,0.662,0,6o9RoHNASXsCVTEs2NiRzD,0.0,9,0.03,-6.721,1,Don't It Make Ya Feel,41,1982,0.0321,131.359,10
0.804,1966,0.0537,['The Mothers Of Invention'],0.547,173347,0.627,0,7q7tQq7ssWdVoj5WBdsFFa,0.0,0,0.0668,-12.991,1,Wowie Zowie,27,1966-06-27,0.0331,138.349,10
0.317,2001,0.0018,['Slayer'],0.434,149267,0.948,1,6XjkEAl9bPhaV9QtqnmAS4,5.99e-05,2,0.146,-4.294,1,Threshold,36,2001-01-01,0.236,95.534,4
0.555,1964,0.279,['Brenda Lee'],0.562,147893,0.4970000000000001,0,3pK8zrDVYe2XkeetzsSU4D,0.0,7,0.267,-7.915,1,Christmas Will Be Just Another Lonely Day,33,1964-10-19,0.0278,123.1,16
0.5479999999999999,2013,0.5720000000000001,"['Michael Bublé', 'Reese Witherspoon']",0.573,177627,0.7190000000000001,0,3wwXUFIYX044Tqiy3AFpLO,0.0005549999999999,5,0.332,-5.502000000000002,1,Something Stupid (feat. Reese Witherspoon),62,2013-04-11,0.026,99.349,16
0.128,1955,0.965,"['Jerry Vale', 'Peggy King', 'Percy Faith & His Orchestra']",0.225,152400,0.114,0,5ZyWl9rV3HDwR7lwLXj61c,2.75e-06,5,0.269,-14.438,1,Goodnight My Love (with Percy Faith & His Orchestra),2,1955-06-19,0.0297,86.306,3
0.878,1936,0.838,['Frente Popular'],0.594,138653,0.409,0,5XIMNqtNpvMbJJubwEZxDd,0.0,3,0.0905,-8.454,1,"Luchemos, Obreros - Remastered",8,1936-08-15,0.0375,113.568,0
0.241,2008,0.596,['The Sweet Remains'],0.525,237747,0.353,0,1JzJFYOlNFISoz28z5t20x,0.0,7,0.0964,-10.985,1,Moving in Slow Motion,55,2008-01-01,0.0322,92.001,16
0.404,1977,0.000126,['Scorpions'],0.312,219987,0.898,0,6zRp61eHbBaSqQugGFuQRj,1.09e-06,11,0.071,-4.026,0,Steamrock Fever - 2015 - Remaster,30,1977-12-04,0.11,101.345,13
0.484,1970,0.0463,['Amon Düül II'],0.374,225333,0.54,0,5RL9XoToTQhjWl2wZzNzj3,0.0973,9,0.18,-13.390999999999998,0,Burning Sister,29,1970-03,0.0369,140.08,5
0.39,1993,0.324,['H-Town'],0.657,334472,0.333,0,0McxbUT0jJ9nsStBvtv3dM,0.0,11,0.0674,-14.956,0,Lick U Up,35,1993-01-28,0.0459,135.88299999999998,5
0.433,1999,0.0052299999999999,['Blackalicious'],0.623,311760,0.764,0,2R0MySb9tgrWIv2mttYAYR,0.156,0,0.3720000000000001,-9.492,1,Deception,47,1999,0.251,158.319,1
0.387,2004,0.00147,['Simple Plan'],0.378,216560,0.846,0,51SHHWOEjxJrEp07SNxow6,0.0,8,0.0905,-3.187,1,Crazy,40,2004-10-25,0.0417,180.27,12
0.8340000000000001,1958,0.6509999999999999,['B.B. King'],0.499,160547,0.679,0,5TPFCtAbbcSRooduH3cyHo,3.28e-05,8,0.133,-6.8610000000000015,1,We Can't Make It Right,7,1958-01-01,0.129,114.232,0
0.75,1983,0.138,['Adam Ant'],0.684,228707,0.8490000000000001,0,4Aj9ptiGlLl3CidNeK1nVi,0.0,11,0.636,-6.562,0,Strip - Single Version,41,1983,0.0478,124.988,5
0.695,1962,0.8420000000000001,['Dion'],0.503,139133,0.485,0,3hyJvBKMtg3V8FqiRwaSyB,5.23e-06,0,0.186,-10.378,1,"Sweet, Sweet Baby",12,1962,0.0302,126.863,0
0.217,1952,0.882,"['Zdena Pelikánová', 'Ludmila Vybíralová', 'František Pok', 'Blanka Kulínská', 'Bohumil Kulínský ml.', 'Bambini Di Praga']",0.146,71019,0.283,0,1RrA4eAlsv766i1azmFt6a,2.06e-06,3,0.0866,-13.291,1,Narodil Se Kristus Pán,14,1952,0.0339,177.275,3
0.564,2015,0.135,"['NEEDTOBREATHE', 'Gavin DeGraw']",0.526,208205,0.8029999999999999,0,62M9yafZsSRzlsphzeJPGo,0.0,11,0.119,-3.989,1,Brother (feat. Gavin DeGraw),65,2015-02-02,0.127,157.887,12
0.391,2000,0.000646,['Sunny Day Real Estate'],0.345,295533,0.912,0,5QxsyWK3UfLgEPTaAb5Xgq,0.00122,9,0.109,-5.363,1,Killed By An Angel,41,2000-06-20,0.0546,140.859,12
0.557,1980,0.261,['Grateful Dead'],0.8079999999999999,218756,0.5429999999999999,0,1N41vzHcREVr9wgJhXOmoq,0.00825,0,0.115,-10.85,1,Easy to Love You - 2013 Remaster,25,1980,0.0325,114.522,10
0.0963,1954,0.987,['Bud Powell'],0.429,174040,0.0225,0,7FA9iqoKXcvkpZlhWDBcHK,0.875,0,0.142,-21.126,0,My Funny Valentine,5,1954-01-01,0.0427,81.991,17
0.67,1989,0.578,['Skyy'],0.674,314547,0.451,0,5Z3zDee9HvKhDYVWBHTQog,0.000698,11,0.0865,-11.831,0,Real Love,45,1989,0.0304,135.435,5
0.48,1948,0.99,['Geeta Dutt'],0.633,196457,0.26,0,2tXyWgm79GTNWUkqx4PZZa,6.53e-06,4,0.1369999999999999,-6.382999999999999,1,Aaja Papihe Geet Suna,0,1948-12-31,0.0536,74.327,3
0.945,1958,0.672,['Esquivel!'],0.627,165133,0.575,0,7IUaC0uuS4EaJW2CRu7m55,0.6859999999999999,7,0.209,-13.982,1,Cielito Lindo,12,1958,0.0607,76.62,8
0.532,1998,0.187,['Boyzone'],0.7040000000000001,274267,0.417,0,5KVPav34JaKkXwBTJHnPgo,2.13e-06,7,0.1369999999999999,-9.41,1,No Matter What,64,1998-05-25,0.0243,92.726,16
0.7509999999999999,1976,0.0531,['Bob Marley & The Wailers'],0.84,216533,0.393,0,1TLTUhEUYOyORxufZlCOWj,1.8e-05,10,0.0512,-12.423,0,War,51,1976,0.303,145.656,5
0.735,2010,0.269,['Josh Heinrichs'],0.845,304170,0.459,0,4huNEMIQ6nwtAp3xn7sb3e,3.95e-06,4,0.146,-10.699000000000002,0,These Days (feat. 77 Jefferson),45,2010-09-28,0.121,148.015,5
0.52,1975,0.879,['Henri Texier'],0.4970000000000001,262360,0.307,0,00nu8EQxGDlXvdgBsQRD41,0.951,2,0.0942,-19.266,0,Amir,40,1975,0.0353,137.316,8
0.0399,1947,0.968,"['Jean Sibelius', 'Isaac Stern', 'Sir Thomas Beecham']",0.13,462173,0.118,0,2it4xqAmyXlzwdelwRVz7B,0.762,10,0.218,-20.399,1,"Violin Concerto in D Minor, Op. 47: II. Adagio di molto",0,1947,0.0414,91.244,17
0.263,1999,0.12,['Tim McGraw'],0.444,279867,0.484,0,5BeY2wY4rGFD1Q3aXO83Bv,0.0,9,0.135,-8.311,1,My Best Friend,58,1999-05-04,0.0289,147.715,12
0.0546,1952,0.989,"['Richard Wagner', 'Keilberth', 'Varnay', 'Lorenz', 'Uhde', 'Greindl', 'Modl', 'Siewert', 'Bayreuth Festival Orchestra']",0.174,465667,0.172,0,2VGjXUZRqmLesSbQjhcNrO,0.000105,0,0.5720000000000001,-17.842,0,Götterdämmerung : Act 3 :Altgewohntes Getäusch Raunt Meinem Ohr,0,1952,0.0528,68.324,2
0.199,2020,0.00257,"['K/DA', 'Madison Beer', '(G)I-DLE', 'Lexie Liu', 'Jaira Burns', 'Seraphine', 'League of Legends']",0.66,217088,0.787,0,6juLaduD4STCUDWT0AYun4,0.0,1,0.3229999999999999,-4.592,0,MORE,85,2020-10-28,0.032,142.018,13
0.674,2011,0.0827,"['YC Worldwide', 'Future']",0.765,285867,0.725,1,2n8lekNlZSQzbyuQedd4Dx,0.0,2,0.0744,-5.651,1,Racks,48,2011-01-01,0.051,139.984,19
0.627,1963,0.978,['Bob Dylan'],0.385,143653,0.146,0,5T7qfszQEjUfzS4GTvnveE,0.123,2,0.18,-18.263,1,Only a Hobo - Witmark Demo - 1963,15,1963-01-04,0.0436,185.271,11
0.396,1955,0.966,['Lawrence Brown'],0.526,257707,0.141,0,1yc4ZuoLYpigED8vX22aNU,0.275,1,0.112,-15.453,1,"Down the Street, 'Round the Corner Blues",2,1955-01-01,0.0444,68.65,3
0.384,1968,0.0936,"['Big Brother & The Holding Company', 'Janis Joplin']",0.295,238400,0.296,0,3eYCJXTViFwl5mdtcTsF4G,0.000213,5,0.128,-13.94,1,Summertime,59,1968-08-12,0.0291,180.756,11
0.967,1978,0.0946,['XTC'],0.7040000000000001,175496,0.93,0,3PvmHbVALfJk9rxsSOg0UT,6.62e-06,0,0.177,-4.271,1,Statue Of Liberty - 2001 Remaster,27,1978-01-20,0.0669,138.708,10
0.7340000000000001,1943,0.96,"['Francisco Canaro', 'Eduardo Adrian']",0.463,163747,0.273,0,0Wh0dYs9S9fpl8S2CTfsH8,0.441,11,0.302,-10.328,0,Muchacha - Remasterizado,0,1943-03-12,0.142,202.316,18
0.617,1982,0.0128,['Iron Maiden'],0.306,362520,0.88,0,5gsa6ix5YC5rD8DfKxmPRV,0.653,9,0.0964,-5.535,1,The Prisoner - 2015 Remaster,41,1982-03-22,0.0485,106.964,15
0.601,1958,0.986,"['Modest Mussorgsky', 'George Szell', 'Cleveland Orchestra']",0.544,83973,0.321,0,0TTXq2zbWpk2j1j5hkncb0,0.93,3,0.667,-16.169,1,"Pictures at an Exhibition: Limoges, the Market Place",10,1958,0.0403,113.874,8
0.821,1998,0.0157,['Norma Sheffield'],0.5760000000000001,285533,0.975,0,7pRv4h4ygCuNkTSzXvDpEE,0.00241,4,0.0972,-5.86,0,MAYBE TONITE,41,1998-10-28,0.0372,148.07299999999995,13
0.8290000000000001,1984,0.0438,['Grandmaster Flash & The Furious Five'],0.853,269053,0.703,0,3odqT6FRAUAFCeOmNFmLrb,0.00044,0,0.0646,-8.799,1,White Lines,47,1984,0.0586,115.397,10
0.399,2016,0.0525,['TWICE'],0.708,212987,0.853,0,5KfbFCacFuNJGdK2zvovcF,0.000173,2,0.399,-4.398,1,TT,69,2016-10-24,0.0844,129.946,1
0.561,1973,0.0343,['Queen'],0.48,108373,0.838,0,1AQ1Rxuxv9hdeJmEfSyvJf,6.7e-05,4,0.8059999999999999,-12.855,0,Modern Times Rock 'n' Roll,22,1973-07-13,0.0505,115.603,9
0.37,1994,0.000357,['The Smashing Pumpkins'],0.398,217822,0.727,1,3bZz1D0gkn0LX4zXAKFDd1,0.539,0,0.645,-7.931,1,Plume - Remastered,35,1994,0.0317,145.665,4
0.966,1989,0.0606,['The Smithereens'],0.654,207267,0.884,0,6sLfxJeJB7wuekjHsZMJY4,2.49e-06,8,0.318,-8.366,1,Yesterday Girl,25,1989-10-18,0.0299,124.869,10
0.49,2013,0.000666,['Paramore'],0.435,281240,0.8959999999999999,0,6SFbRVZMfbLsXHXc7JqzRs,0.000227,2,0.104,-5.013999999999999,0,Part II,53,2013-04-05,0.0601,158.963,13
0.333,1971,0.878,['Nara Leão'],0.476,152933,0.219,0,7ws9U1clOAmsZmc0LAQxFt,0.0932,7,0.108,-15.956,1,Este Seu Olhar,50,1971-03-05,0.0425,107.666,14
0.818,1978,0.13,['Blondie'],0.6970000000000001,130057,0.862,0,0s9oqwhKh1zTF7ysKrkn21,1.32e-06,2,0.0481,-4.579,1,I'm Gonna Love You Too,29,1978-09-23,0.146,98.9,10
0.192,1963,0.7609999999999999,['Percy Faith & His Orchestra'],0.346,157160,0.3720000000000001,0,4J3TFS9AhLYk670Lq75qvk,0.919,9,0.122,-13.811,1,Theme for Young Lovers,31,1963-01-01,0.0341,108.189,17
0.8140000000000001,1986,0.0101,['The Smithereens'],0.479,216933,0.684,0,1Oo2c7AkswvVkO0ZDTiOZs,0.00773,6,0.059,-14.152,1,Blood And Roses,46,1986,0.0409,120.799,10
0.406,2014,0.629,['Lake Street Dive'],0.789,215880,0.283,0,0MH2fBfdoOl17OSbmrwClC,0.0134,0,0.097,-11.679,1,Better Than,62,2014-02-18,0.0354,77.57600000000002,16
0.8270000000000001,1991,0.417,['The Cyrkle'],0.446,153173,0.3720000000000001,0,1Cw4wNWzSc9oSeE335I8fw,0.0,2,0.135,-12.566,0,Turn Down Day,33,1991-08-27,0.0326,164.65599999999995,11
0.581,2007,3.74e-05,['Avenged Sevenfold'],0.5489999999999999,288240,0.941,0,3eAT0qa6ZyXkoxzKsofKEV,1.45e-06,6,0.213,-4.802,0,Scream,40,2007-10-30,0.0521,130.009,13
0.865,2017,0.464,"['Francis and the Lights', 'Chance the Rapper']",0.784,195356,0.435,0,0VaIsQoIQY10uxBrOyZ5cQ,5.27e-06,8,0.0913,-9.197,1,May I Have This Dance (Remix) [feat. Chance the Rapper],59,2017-05-18,0.0647,90.03299999999999,16
0.551,2015,0.259,['Alabama Shakes'],0.606,232547,0.915,1,6q0lIjDSuZDhrg9GC9yUQO,0.107,10,0.105,-3.292,0,Don't Wanna Fight,57,2015-04-21,0.166,100.433,19
0.309,1973,0.0138,['Thin Lizzy'],0.535,317200,0.514,0,75EYmx098T2EamJlUtgOEv,0.00283,4,0.0445,-12.627,0,Little Girl In Bloom,39,1973-09-21,0.0302,110.899,5
0.307,1982,0.7440000000000001,['Michael McDonald'],0.546,255333,0.077,0,3XW8KaUdLzZaQ8pK40F5PY,0.0001419999999999,7,0.0614,-23.161,1,Losin' End,26,1982-08-03,0.0318,64.128,14
0.608,1947,0.991,['Rajkumari'],0.691,179177,0.179,0,4765733nAqQgkmsigevanS,0.000895,9,0.203,-7.519,0,Konjo Man Nache Chhe Mor,0,1947-12-02,0.455,125.173,18
0.0424,1964,0.942,['Mahalia Jackson'],0.155,238693,0.117,0,187Hkq5DDRSIS0QnFd4kiS,0.00368,8,0.127,-15.807,1,Deep River,20,1964,0.036,80.134,14
0.61,2011,0.0161,['Whiskey Myers'],0.605,197493,0.6509999999999999,0,1pWteqawoaGuNc1UzScstI,0.000294,0,0.188,-5.6720000000000015,1,"Bar, Guitar and a Honky Tonk Crowd",53,2011-04-26,0.0234,89.991,1
0.458,1984,0.188,['Ini Kamoze'],0.818,286347,0.705,0,74HgOVhTKdjQ1viBzUmg9s,0.0079099999999999,1,0.1,-7.685,1,Trouble You A Trouble Me,32,1984,0.141,147.31799999999996,10
0.0973,1953,0.993,"['Franz Schubert', 'Arthur Rubinstein']",0.14,370987,0.00742,0,1pzV2Uem3e2jslehbM6ybv,0.925,6,0.0835,-33.393,1,"Impromtu, Op. 90, D. 899, No. 3 in G-Flat",28,1953,0.0335,66.281,17
0.0434,1975,0.843,['Supertramp'],0.42,207227,0.21,0,52pyowARBBGOGROqyPw6X0,3.2500000000000004e-05,8,0.171,-14.668,1,Two Of Us,34,1975-01-01,0.0294,110.342,14
0.679,1958,0.7979999999999999,"['Thelonious Monk Quartet', 'Johnny Griffin']",0.494,657200,0.362,0,4ta5zPe5Nc2WIsBM0oLQ95,0.00256,5,0.6659999999999999,-18.099,0,"In Walked Bud / Epistrophy - Live At The Five Spot / July 9, 1958",8,1958,0.0587,93.855,2
0.7809999999999999,1961,0.936,['Henry Mancini'],0.562,126160,0.624,0,4uoFHRL6iDTKcq9Pll9bXK,0.8270000000000001,7,0.264,-11.759,1,No-Cal Sugar Loaf,9,1961-01-01,0.0352,117.776,8
0.254,1978,0.466,['Patti Smith'],0.328,92240,0.902,1,7g7O1LdjH4Zx57m7uPmbCq,0.0,9,0.904,-11.714,1,Babelogue,30,1978,0.809,72.321,7
0.557,1998,0.933,['The Robins'],0.35,140773,0.313,0,0vGyXveSjPnALkLiqfZDOg,2.61e-05,1,0.113,-11.353,1,Since I First Met You,43,1998,0.031,99.457,3
0.416,2014,0.274,['Jhené Aiko'],0.524,213040,0.464,0,16EX0HquvKdjPjP5zljPSG,0.0,6,0.125,-10.446,0,Lyin King,53,2014-09-08,0.142,119.149,13
0.252,1930,0.7490000000000001,['H.P. Lovecraft'],0.685,129800,0.483,0,4G85B3Gg6ZnflYJU247Gwl,0.0,10,0.133,-18.289,0,Capítulo 24.3 - el Que Susurraba en la Oscuridad,0,1930,0.929,103.112,7
0.7440000000000001,1963,0.461,['McCoy Tyner Trio'],0.575,226733,0.487,0,4UkPxXIECTNDLAawA5zdsR,0.27,8,0.0896,-14.243,1,Have You Met Miss Jones,17,1963-01-01,0.0681,145.769,11
0.965,1947,0.8390000000000001,['Gene Autry'],0.586,109951,0.482,0,7cWTs6duwSF1FH5gVE9vFX,1.94e-05,1,0.541,-12.234000000000002,1,Tweedle-O-Twill,9,1947-03-28,0.0313,93.803,0
0.777,1959,0.617,['Neil Sedaka'],0.43,130533,0.652,0,07xitVltRtw4HyoyrFoC8Y,0.0,7,0.208,-5.3260000000000005,1,Another Sleepless Night,20,1959-06-12,0.0335,118.776,0
0.366,1966,0.982,['Nancy Sinatra'],0.433,162447,0.174,0,4JLcAU2xY90qTkTSNM1lUa,0.101,5,0.111,-18.791,0,Bang Bang (My Baby Shot Me Down),63,1966-01-01,0.0537,95.802,14
0.188,1959,0.58,['Charles Mingus'],0.484,349027,0.47,0,2wHIDNvfYyZWPpMqX3fDE4,0.0751,10,0.343,-13.111,0,Open Letter To Duke,34,1959,0.0679,107.794,5
0.059,1975,0.768,['セキトオ・シゲオ'],0.599,244677,0.178,0,2WThzynUFaqCuVRo6wvJN0,0.758,6,0.142,-14.763,1,マスカレード,29,1975-01-25,0.0397,109.728,17
0.93,1981,0.0407,['Joe Walsh'],0.6920000000000001,210533,0.613,0,19P4fwkPhE6yVAXApFWDoF,0.0652,2,0.094,-10.735,1,A Life of Illusion,61,1981,0.0282,120.901,10
0.133,1955,0.955,"['Wolfgang Amadeus Mozart', 'Suzanne Danco', 'Anton Dermota', 'Wiener Philharmoniker', 'Josef Krips']",0.303,389520,0.1639999999999999,0,6ziygrm2tuzfO5UDYjrqju,0.000261,10,0.425,-17.412,1,"Don Giovanni / Act 1: Ma qual mai s'offre, o Dei",3,1955-01-01,0.0771,77.112,3
0.26,1964,0.907,['Jerry Vale'],0.221,152507,0.33,0,065DSdeBgVzKKHTvYOiX87,2.01e-06,0,0.226,-10.898,1,Have Yourself a Merry Little Christmas,13,1964,0.0303,79.592,3
0.0701,1983,0.969,['Brian Eno'],0.0672,166560,0.0119,0,5Q5MFVjUWVNgb7XBerPdbQ,0.944,6,0.12,-41.808,1,Signals - Remastered 2005,49,1983-07-01,0.0457,70.521,17
0.631,1954,0.904,['James Cotton'],0.394,177362,0.545,0,3QgNuC9njQlEocR6UZpO47,0.00667,2,0.136,-9.041,1,Cotton Crop Blues,3,1954-01-01,0.138,71.513,3
0.339,2003,0.163,"['Benny Benassi', 'The Biz']",0.7929999999999999,285571,0.698,0,1n7omixiROWs5q6xpWiQuL,0.145,11,0.0745,-3.626,1,Satisfaction (Isak Original Extended) - Benny Benassi Presents The Biz,68,2003-05-23,0.104,130.017,12
0.945,1973,0.225,['REO Speedwagon'],0.415,283653,0.6809999999999999,0,0L5K3Khb6o4vvkmRhtUNmA,2.99e-05,0,0.203,-6.772,1,Whisky Night,27,1973-11-09,0.0334,144.026,10
0.484,1960,0.6579999999999999,['Johnny Cash'],0.5579999999999999,299160,0.669,0,6LWwGbMekqHFLMHpDhWrNE,3.41e-06,5,0.236,-10.649,0,Loading Coal,19,1960-09-01,0.415,105.054,18
0.123,1949,0.807,"['Erik Satie', 'Efrem Kurtz', 'Houston Symphony']",0.274,198907,0.163,0,1Db1fW4NxleZLsacHH7Zsy,0.528,0,0.212,-17.618,1,Parade: I. Prestidigitateur chinois,9,1949,0.0326,99.349,3
0.691,1967,0.184,['The Rolling Stones'],0.5489999999999999,235333,0.614,0,5SAXn4DBU86CLSmxhpIYAH,2.2e-06,5,0.118,-7.965,1,Who's Been Sleeping Here?,28,1967-01-20,0.0329,115.74,10
0.928,1984,0.134,['Alison Moyet'],0.674,226733,0.6970000000000001,0,2fnRNygHyrbXvhwv3VW2gN,0.0,0,0.078,-10.55,1,Weak in the Presence of Beauty,44,1984,0.0257,106.826,10
0.336,1927,0.873,['Marty Murray'],0.636,213920,0.269,0,5cIES4mu3rdDSNQ7aluQKz,0.000412,2,0.107,-11.924,1,"It's Been a Long, Long Time",0,1927,0.0317,122.557,3
0.564,2004,0.76,['Kanye West'],0.239,69707,0.25,1,6MgGapP3EPFm9kYUvYBTZR,0.0,6,0.124,-11.414,1,I'll Fly Away,51,2004-02-10,0.0289,172.338,4
